-41.037818849217579498 -23.591767468621892334
-40.722143319608214540 -23.591767468621892334
-40.406467789998842477 -23.591767468621892334
-40.090792260389477519 -23.591767468621892334
-39.775116730780119667 -23.591767468621892334
-39.459441201170747604 -23.591767468621892334
-39.143765671561382646 -23.591767468621892334
-38.828090141952017689 -23.591767468621892334
-38.512414612342652731 -23.591767468621892334
-38.196739082733280668 -23.591767468621892334
-37.881063553123915710 -23.591767468621892334
-37.565388023514550753 -23.591767468621892334
-37.249712493905185795 -23.591767468621892334
-36.934036964295820837 -23.591767468621892334
-36.618361434686455880 -23.591767468621892334
-36.302685905077090922 -23.591767468621892334
-35.987010375467725964 -23.591767468621892334
-35.671334845858353901 -23.591767468621892334
-35.355659316248988944 -23.591767468621892334
-35.039983786639623986 -23.591767468621892334
-34.724308257030259028 -23.591767468621892334
-34.408632727420886965 -23.591767468621892334
-34.092957197811529113 -23.591767468621892334
-33.777281668202164155 -23.591767468621892334
-33.461606138592792092 -23.591767468621892334
-33.145930608983427135 -23.591767468621892334
-32.830255079374062177 -23.591767468621892334
-32.514579549764697219 -23.591767468621892334
-32.198904020155332262 -23.591767468621892334
-31.883228490545967304 -23.591767468621892334
-31.567552960936602346 -23.591767468621892334
-31.251877431327233836 -23.591767468621892334
-30.936201901717868878 -23.591767468621892334
-30.620526372108500368 -23.591767468621892334
-30.304850842499135410 -23.591767468621892334
-29.989175312889766900 -23.591767468621892334
-29.673499783280405495 -23.591767468621892334
-29.357824253671036985 -23.591767468621892334
-29.042148724061672027 -23.591767468621892334
-28.726473194452303517 -23.591767468621892334
-28.410797664842942112 -23.591767468621892334
-28.095122135233573601 -23.591767468621892334
-27.779446605624208644 -23.591767468621892334
-27.463771076014840133 -23.591767468621892334
-27.148095546405475176 -23.591767468621892334
-26.832420016796113771 -23.591767468621892334
-26.516744487186741708 -23.591767468621892334
-26.201068957577380303 -23.591767468621892334
-25.885393427968008240 -23.591767468621892334
-25.569717898358646835 -23.591767468621892334
-25.254042368749278324 -23.591767468621892334
-24.938366839139913367 -23.591767468621892334
-24.622691309530548409 -23.591767468621892334
-24.307015779921179899 -23.591767468621892334
-23.991340250311818494 -23.591767468621892334
-23.675664720702446431 -23.591767468621892334
-23.359989191093085026 -23.591767468621892334
-23.044313661483720068 -23.591767468621892334
-22.728638131874351558 -23.591767468621892334
-22.412962602264986600 -23.591767468621892334
-22.097287072655618090 -23.591767468621892334
-21.781611543046256685 -23.591767468621892334
-21.465936013436884622 -23.591767468621892334
-21.150260483827523217 -23.591767468621892334
-20.834584954218154706 -23.591767468621892334
-20.518909424608789749 -23.591767468621892334
-20.203233894999424791 -23.591767468621892334
-19.887558365390059834 -23.591767468621892334
-19.571882835780691323 -23.591767468621892334
-19.256207306171326366 -23.591767468621892334
-18.940531776561957855 -23.591767468621892334
-18.624856246952592898 -23.591767468621892334
-18.309180717343231493 -23.591767468621892334
-17.993505187733862982 -23.591767468621892334
-17.677829658124498025 -23.591767468621892334
-17.362154128515129514 -23.591767468621892334
-17.046478598905764557 -23.591767468621892334
-16.730803069296396046 -23.591767468621892334
-16.415127539687031089 -23.591767468621892334
-16.099452010077666131 -23.591767468621892334
-15.783776480468297621 -23.591767468621892334
-15.468100950858936216 -23.591767468621892334
-15.152425421249569482 -23.591767468621892334
-14.836749891640202748 -23.591767468621892334
-14.521074362030836014 -23.591767468621892334
-14.205398832421471056 -23.591767468621892334
-13.889723302812104322 -23.591767468621892334
-13.574047773202737588 -23.591767468621892334
-13.258372243593370854 -23.591767468621892334
-12.942696713984009449 -23.591767468621892334
-12.627021184374642715 -23.591767468621892334
-12.311345654765275981 -23.591767468621892334
-11.995670125155909247 -23.591767468621892334
-11.679994595546542513 -23.591767468621892334
-11.364319065937175779 -23.591767468621892334
-11.048643536327809045 -23.591767468621892334
-10.732968006718442311 -23.591767468621892334
-10.417292477109077353 -23.591767468621892334
-10.101616947499714172 -23.591767468621892334
-9.785941417890347438 -23.591767468621892334
-9.470265888280982480 -23.591767468621892334
-9.154590358671615746 -23.591767468621892334
-8.838914829062249012 -23.591767468621892334
-8.523239299452882278 -23.591767468621892334
-8.207563769843515544 -23.591767468621892334
-7.891888240234148810 -23.591767468621892334
-7.576212710624787405 -23.591767468621892334
-7.260537181015420671 -23.591767468621892334
-6.944861651406053937 -23.591767468621892334
-6.629186121796687203 -23.591767468621892334
-6.313510592187321357 -23.591767468621892334
-5.997835062577954623 -23.591767468621892334
-5.682159532968587889 -23.591767468621892334
-5.366484003359221155 -23.591767468621892334
-5.050808473749855310 -23.591767468621892334
-4.735132944140493017 -23.591767468621892334
-4.419457414531126282 -23.591767468621892334
-4.103781884921760437 -23.591767468621892334
-3.788106355312393703 -23.591767468621892334
-3.472430825703026969 -23.591767468621892334
-3.156755296093660679 -23.591767468621892334
-2.841079766484293945 -23.591767468621892334
-2.525404236874927655 -23.591767468621892334
-2.209728707265565806 -23.591767468621892334
-1.894053177656199072 -23.591767468621892334
-1.578377648046832560 -23.591767468621892334
-1.262702118437466048 -23.591767468621892334
-0.947026588828099536 -23.591767468621892334
-0.631351059218733024 -23.591767468621892334
-0.315675529609366512 -23.591767468621892334
0.000000000000000000 -23.591767468621892334
0.315675529609361905 -23.591767468621892334
